"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"0000696","11706",25,0,4,"02",57999
"0000697","11706",15,0,2,"01",31267
"0000698","11503",14,0,1,"02",23432
"0000699","11604",15,0,3,"02",117362
"0000700","11701",16,0,3,"06",20300
"0000701","11502",12,0,2,"02",37120
"0000702","11602",0,1,1,"  ",0
"0000703","11608",21,0,2,"02",15427
"0000704","11610",12,0,1,"05",10440
"0000705","11615",19,0,3,"02",69136
"0000706","11504",15,0,2,"02",58730
"0000707","11705",6,0,2,"02",17052
"0000708","11604",14,0,3,"07",24476
"0000709","11802",73,0,2,"02",40600
"0000710","11606",25,0,2,"02",89320
"0000711","11604",0,1,1,"  ",0
"0000712","11601",23,0,2,"02",63219
"0000713","11503",20,0,2,"02",35728
"0000714","11506",14,0,1,"05",16414
"0000715","11611",8,0,2,"02",60899
"0000716","11602",38,0,2,"02",41354
"0000717","11615",78,0,2,"02",45878
"0000718","11610",13,0,3,"02",59699
"0000719","11609",21,0,2,"02",204972
"0000720","11502",106,0,1,"03",71920
"0000721","11506",32,0,2,"06",5800
"0000722","11602",14,0,6,"02",123104
"0000723","11705",19,0,1,"05",8468
"0000724","11604",24,0,3,"02",133632
"0000725","11606",13,0,1,"02",42340
"0000726","11601",13,0,3,"02",58869
"0000727","11602",12,0,2,"02",51759
"0000728","11501",6,0,3,"04",18792
"0000729","11612",14,0,4,"02",61294
"0000730","11605",14,0,2,"08",18270
"0000731","11601",24,0,2,"03",152540
"0000732","11609",24,0,4,"02",104400
"0000733","11611",10,0,1,"06",19604
"0000734","11506",11,0,2,"01",15137
"0000735","11614",8,0,9,"02",38860
"0000736","11703",14,0,1,"02",20880
"0000737","11703",11,0,2,"05",52808
"0000738","11706",14,0,3,"02",12064
"0000739","11609",21,0,1,"09",28535
"0000740","11602",14,0,2,"02",20880
"0000741","11505",30,0,2,"02",1739
"0000742","11702",78,0,3,"02",263900
"0000743","11609",24,0,2,"03",16878
"0000744","11601",20,0,2,"02",29231
"0000745","11606",64,0,3,"02",64959
"0000746","11614",16,0,4,"02",27689
"0000747","11601",25,0,2,"09",6727
"0000748","11801",12,0,2,"02",32323
"0000749","11801",23,0,4,"02",11136
"0000750","11701",19,0,3,"02",162400
"0000751","11802",14,0,6,"02",60354
"0000752","11612",15,0,3,"01",20880
"0000753","11602",23,0,1,"09",0
"0000754","11501",0,1,1,"  ",0
"0000755","11701",18,0,2,"02",82360
"0000756","11608",27,0,2,"09",73080
"0000757","11601",28,0,2,"08",22040
"0000758","11607",24,0,1,"09",58579
"0000759","11506",31,0,2,"02",35960
"0000760","11705",16,0,2,"02",47560
"0000761","11608",16,0,2,"02",28245
"0000762","11610",21,0,1,"03",38860
"0000763","11609",15,0,4,"02",89900
"0000764","11504",11,0,3,"02",47908
"0000765","11502",16,0,2,"02",52200
"0000766","11614",17,0,2,"08",64843
"0000767","11802",12,0,1,"05",9048
"0000768","11705",4,0,2,"02",22098
"0000769","11606",20,0,1,"02",8700
"0000770","11607",21,0,2,"02",19314
"0000771","11501",12,0,4,"02",84100
"0000772","11607",13,0,4,"02",64959
"0000773","11615",14,0,3,"02",116434
"0000774","11616",22,0,2,"02",55679
"0000775","11604",16,0,1,"02",21518
"0000776","11606",25,0,3,"02",46400
"0000777","11609",13,0,4,"02",118899
"0000778","11605",12,0,2,"08",13571
"0000779","11606",12,0,1,"02",46980
"0000780","11504",10,0,4,"09",18734
"0000781","11506",22,0,3,"02",69600
"0000782","11607",21,0,4,"07",51910
"0000783","11501",8,0,1,"02",2320
"0000784","11610",17,0,1,"06",20300
"0000785","11613",20,0,3,"02",25172
"0000786","11704",11,0,2,"01",32479
"0000787","11615",42,0,5,"02",52200
"0000788","11606",12,0,6,"02",90074
"0000789","11611",8,0,1,"02",23780
"0000790","11801",15,0,2,"02",195576
"0000791","11507",36,0,3,"02",77082
"0000792","11802",28,0,4,"02",28419
"0000793","11506",0,1,1,"  ",0
"0000794","11507",8,0,2,"02",58753
"0000795","11608",8,0,3,"02",91640
"0000796","11603",19,0,2,"02",113679
"0000797","11601",23,0,2,"02",56955
"0000798","11601",71,0,1,"07",24186
"0000799","11503",11,0,2,"02",29579
"0000800","11801",2,0,1,"02",20300
"0000801","11706",13,0,2,"02",63799
"0000802","11610",22,0,1,"01",7365
"0000803","11611",42,0,4,"07",10730
"0000804","11801",3,0,1,"02",16820
"0000805","11603",18,0,2,"08",46980
"0000806","11701",41,0,2,"02",98600
"0000807","11706",21,0,2,"02",49300
"0000808","11701",21,0,3,"02",49880
"0000809","11801",2,0,2,"02",106719
"0000810","11609",39,0,6,"02",84883
"0000811","11505",19,0,3,"02",66920
"0000812","11506",24,0,3,"02",42920
"0000813","11504",14,0,2,"02",51620
"0000814","11612",25,0,2,"02",98356
"0000815","11502",15,0,2,"02",37241
"0000816","11605",14,0,3,"02",60551
"0000817","11701",16,0,2,"08",21576
"0000818","11703",13,0,1,"02",29695
"0000819","11801",31,0,1,"08",26656
"0000820","11606",0,1,1,"  ",0
"0000821","11605",28,0,1,"08",10440
"0000822","11704",13,0,3,"02",36493
"0000823","11615",14,0,2,"02",50460
"0000824","11504",14,0,5,"02",63306
"0000825","11704",8,0,3,"02",63219
"0000826","11615",14,0,2,"02",42340
"0000827","11604",15,0,3,"02",217499
"0000828","11616",24,0,5,"02",59159
"0000829","11604",28,0,1,"02",12760
"0000830","11701",20,0,2,"02",52200
"0000831","11705",33,0,4,"02",62059
"0000832","11614",0,1,1,"  ",0
"0000833","11504",22,0,3,"02",68440
"0000834","11602",6,0,1,"09",2900
"0000835","11702",64,0,1,"08",4930
"0000836","11602",8,0,1,"06",4408
"0000837","11507",23,0,2,"05",15079
"0000838","11704",9,0,3,"01",80504
"0000839","11706",14,0,1,"01",16239
"0000840","11605",12,0,1,"03",20880
"0000841","11505",106,0,5,"02",47792
"0000842","11603",20,0,2,"08",56433
"0000843","11601",12,0,2,"02",70760
"0000844","11702",24,0,2,"06",94870
"0000845","11802",14,0,1,"02",0
"0000846","11504",14,0,2,"02",24940
"0000847","11607",13,0,2,"08",62413
"0000848","11602",16,0,6,"02",47560
"0000849","11609",21,0,3,"02",60899
"0000850","11503",10,0,3,"07",26158
"0000851","11706",13,0,2,"02",16588
"0000852","11503",13,0,1,"09",20938
"0000853","11601",11,0,2,"04",26679
"0000854","11701",29,0,1,"06",38918
"0000855","11615",43,0,4,"02",49300
"0000856","11701",15,0,2,"03",48140
"0000857","11703",20,0,6,"02",84796
"0000858","11706",7,0,3,"02",26563
"0000859","11701",5,0,4,"02",37700
"0000860","11606",16,0,3,"02",46052
"0000861","11801",14,0,3,"02",51272
"0000862","11702",18,0,2,"09",30739
"0000863","11502",13,0,2,"02",20955
"0000864","11706",15,0,2,"02",27201
"0000865","11605",13,0,2,"02",40774
"0000866","11501",9,0,1,"02",5046
"0000867","11702",67,0,1,"06",8816
"0000868","11701",25,0,1,"03",17806
"0000869","11504",7,0,2,"01",60899
"0000870","11504",13,0,2,"02",25520
"0000871","11601",17,0,2,"06",22736
"0000872","11801",13,0,2,"02",50228
"0000873","11614",15,0,2,"02",75400
"0000874","11501",26,0,1,"02",23780
"0000875","11705",24,0,2,"02",49300
"0000876","11701",24,0,2,"02",42804
"0000877","11601",67,0,2,"05",25114
"0000878","11506",15,0,5,"02",42456
"0000879","11615",27,0,2,"02",12702
"0000880","11506",9,0,2,"02",20242
"0000881","11602",21,0,2,"02",54577
"0000882","11616",9,0,5,"02",41064
"0000883","11615",48,0,2,"02",77198
"0000884","11802",14,0,2,"02",36609
"0000885","11614",29,0,2,"02",60000
"0000886","11705",10,0,1,"06",27259
"0000887","11603",13,0,1,"09",19169
"0000888","11703",25,0,1,"06",11600
"0000889","11802",21,0,5,"03",2755
"0000890","11501",38,0,6,"02",31957
"0000891","11603",24,0,1,"09",31899
"0000892","11603",27,0,1,"07",12006
"0000893","11604",20,0,2,"09",3363
"0000894","11611",24,0,3,"02",65249
"0000895","11502",13,0,5,"02",228519
"0000896","11503",13,0,2,"02",73022
"0000897","11505",15,0,4,"02",65249
"0000898","11706",9,0,2,"10",36656
"0000899","11603",12,0,2,"08",1797
"0000900","11504",14,0,3,"02",61595
"0000901","11801",23,0,1,"02",13223
"0000902","11614",72,0,5,"08",9976
"0000903","11705",12,0,2,"02",36714
"0000904","11502",15,0,2,"02",50460
"0000905","11612",12,0,1,"02",60261
"0000906","11501",8,0,1,"08",3711
"0000907","11608",12,0,4,"02",37700
"0000908","11608",12,0,2,"02",60499
"0000909","11705",20,0,2,"02",93670
"0000910","11613",59,0,2,"02",13571
"0000911","11706",21,0,1,"05",6739
"0000912","11615",11,0,2,"02",14737
"0000913","11504",11,0,1,"01",10846
"0000914","11608",18,0,1,"06",11600
"0000915","11501",21,0,3,"04",4176
"0000916","11607",19,0,2,"05",51620
"0000917","11704",17,0,2,"02",23664
"0000918","11605",22,0,5,"02",71340
"0000919","11504",15,0,2,"02",42340
"0000920","11503",29,0,2,"05",14499
"0000921","11802",23,0,1,"01",5222
"0000922","11502",13,0,1,"02",40600
"0000923","11502",38,0,3,"02",28999
"0000924","11705",13,0,3,"02",67744
"0000925","11601",14,0,2,"02",42456
"0000926","11615",16,0,4,"02",91640
"0000927","11507",9,0,2,"02",98600
"0000928","11607",19,0,2,"07",40020
"0000929","11502",0,1,1,"  ",0
"0000930","11606",17,0,1,"02",39440
"0000931","11701",13,0,2,"02",38048
"0000932","11604",26,0,1,"02",27955
"0000933","11610",30,0,6,"02",35902
"0000934","11502",23,0,1,"06",20300
"0000935","11701",17,0,3,"02",107357
"0000936","11505",17,0,5,"07",24360
"0000937","11612",31,0,2,"05",8758
"0000938","11506",16,0,2,"02",28535
"0000939","11606",23,0,1,"05",28999
"0000940","11505",5,0,1,"06",48140
"0000941","11801",12,0,2,"02",165880
"0000942","11609",13,0,4,"02",129919
"0000943","11802",25,0,1,"02",27549
"0000944","11616",31,0,2,"02",48140
"0000945","11604",15,0,2,"06",59855
"0000946","11607",13,0,2,"08",62639
"0000947","11504",13,0,1,"02",25404
"0000948","11705",16,0,2,"02",33234
"0000949","11502",15,0,2,"02",129339
"0000950","11503",11,0,2,"03",14499
"0000951","11802",7,0,4,"02",84390
"0000952","11704",9,0,3,"02",88728
"0000953","11802",19,0,2,"02",41122
"0000954","11609",16,0,1,"02",63219
"0000955","11801",23,0,4,"03",27839
"0000956","11610",18,0,2,"02",50547
"0000957","11607",10,0,2,"02",16355
"0000958","11616",15,0,1,"02",27723
"0000959","11501",13,0,4,"02",53359
"0000960","11705",20,0,4,"02",104516
"0000961","11503",12,0,1,"07",29579
"0000962","11704",14,0,3,"02",123249
"0000963","11505",21,0,3,"02",78126
"0000964","11601",27,0,1,"02",57999
"0000965","11615",15,0,4,"02",46748
"0000966","11704",14,0,2,"02",49822
"0000967","11612",16,0,1,"02",29289
"0000968","11501",14,0,2,"02",46545
"0000969","11607",15,0,4,"02",57999
"0000970","11613",13,0,1,"01",16239
"0000971","11801",3,0,2,"02",161472
"0000972","11616",20,0,4,"02",90886
"0000973","11503",40,0,1,"02",71978
"0000974","11801",4,0,4,"01",38396
"0000975","11703",12,0,3,"02",93670
"0000976","11605",22,0,2,"02",24708
"0000977","11507",14,0,1,"01",5104
"0000978","11613",11,0,2,"02",52234
"0000979","11504",21,0,3,"03",34220
"0000980","11607",10,0,3,"03",120083
"0000981","11502",3,0,5,"02",37120
"0000982","11704",24,0,2,"02",47560
"0000983","11609",11,0,4,"02",72558
"0000984","11604",43,0,1,"09",52200
"0000985","11502",37,0,4,"01",49300
"0000986","11608",11,0,6,"02",122959
"0000987","11502",22,0,3,"02",9686
"0000988","11705",11,0,5,"02",108401
"0000989","11609",13,0,1,"02",18850
"0000990","11601",27,0,1,"08",580
"0000991","11505",5,0,2,"02",64089
"0000992","11702",12,0,2,"02",84680
"0000993","11605",12,0,1,"02",7655
"0000994","11603",14,0,1,"03",11600
"0000995","11608",4,0,3,"02",354844
"0000996","11609",13,0,4,"02",479137
"0000997","11705",18,0,3,"03",27839
"0000998","11801",32,0,1,"08",8352
"0000999","11604",30,0,3,"02",57999
"0001000","11605",19,0,1,"02",27839
"0001001","11704",9,0,2,"01",27085
"0001002","11705",0,1,1,"  ",0
"0001003","11607",23,0,3,"02",45936
"0001004","11505",6,0,1,"02",17226
"0001005","11502",12,0,1,"02",218659
"0001006","11604",27,0,1,"02",10451
"0001007","11503",29,0,2,"06",60899
"0001008","11705",15,0,2,"02",59739
"0001009","11702",22,0,3,"09",32421
"0001010","11605",19,0,3,"02",95700
"0001011","11502",0,1,1,"  ",0
"0001012","11706",8,0,2,"02",33756
"0001013","11603",20,0,4,"08",127947
"0001014","11605",29,0,1,"02",2726
"0001015","11606",18,0,2,"02",14006
"0001016","11601",22,0,3,"02",24302
"0001017","11506",38,0,2,"02",40542
"0001018","11614",19,0,3,"02",35380
"0001019","11613",14,0,1,"05",9280
"0001020","11602",8,0,2,"02",119073
"0001021","11608",28,0,1,"09",14789
"0001022","11608",22,0,1,"02",17690
"0001023","11616",48,0,1,"02",28999
"0001024","11613",26,0,5,"02",55563
"0001025","11704",21,0,2,"02",31203
"0001026","11702",30,0,4,"02",17458
"0001027","11610",13,0,2,"02",74878
"0001028","11606",12,0,1,"09",4930
"0001029","11615",0,1,1,"  ",0
"0001030","11604",49,0,1,"07",30159
"0001031","11603",20,0,2,"02",35728
"0001032","11613",14,0,7,"02",47212
"0001033","11610",22,0,1,"08",290
"0001034","11705",30,0,2,"02",64205
"0001035","11611",27,0,4,"02",26100
"0001036","11606",16,0,1,"03",35960
"0001037","11612",13,0,2,"03",67744
"0001038","11504",31,0,3,"02",35380
"0001039","11610",57,0,1,"06",64379
"0001040","11603",19,0,2,"02",31319
"0001041","11613",35,0,1,"09",16239
"0001042","11613",13,0,6,"02",84680
"0001043","11703",25,0,2,"03",32479
"0001044","11604",29,0,1,"02",7540
"0001045","11702",43,0,2,"02",114259
"0001046","11504",13,0,1,"02",37702
"0001047","11608",22,0,2,"08",31319
"0001048","11612",53,0,2,"07",32479
"0001049","11603",24,0,4,"02",58869
"0001050","11609",12,0,4,"02",344056
"0001051","11505",4,0,5,"02",29289
"0001052","11706",23,0,1,"07",4889
"0001053","11612",19,0,1,"09",121
"0001054","11606",18,0,2,"02",117971
"0001055","11615",15,0,1,"02",22109
"0001056","11616",24,0,3,"02",118029
"0001057","11604",20,0,2,"02",109039
"0001058","11613",14,0,2,"02",75400
"0001059","11704",27,0,6,"02",55737
"0001060","11615",16,0,3,"02",78224
"0001061","11603",21,0,2,"09",104458
"0001062","11504",16,0,2,"02",44138
"0001063","11502",12,0,3,"02",219819
"0001064","11616",24,0,2,"02",24940
"0001065","11605",35,0,1,"08",5452
"0001066","11607",12,0,2,"02",49300
"0001067","11802",18,0,1,"02",21344
"0001068","11611",21,0,3,"02",28999
"0001069","11608",27,0,1,"09",87000
"0001070","11607",18,0,2,"02",46980
"0001071","11603",21,0,1,"08",31261
"0001072","11701",16,0,2,"02",52200
"0001073","11612",21,0,2,"02",29405
"0001074","11503",12,0,2,"02",60493
"0001075","11606",13,0,3,"02",63799
"0001076","11705",12,0,2,"02",39904
"0001077","11507",13,0,2,"02",38338
"0001078","11702",13,0,5,"02",100166
"0001079","11505",5,0,2,"02",67860
"0001080","11505",4,0,1,"02",12528
"0001081","11616",23,0,2,"02",39440
"0001082","11507",24,0,2,"01",55099
"0001083","11615",15,0,4,"01",45820
"0001084","11605",12,0,4,"02",49880
"0001085","11601",23,0,3,"02",26679
"0001086","11704",24,0,2,"02",14093
"0001087","11614",5,0,5,"07",7319
"0001088","11705",18,0,1,"02",36540
"0001089","11502",26,0,1,"03",3729
"0001090","11609",11,0,3,"02",104574
"0001091","11704",17,0,4,"02",54519
"0001092","11502",24,0,1,"01",14615
"0001093","11501",17,0,3,"02",28999
"0001094","11705",9,0,2,"02",38280
"0001095","11501",45,0,1,"02",37700
"0001096","11801",14,0,1,"02",71108
"0001097","11612",15,0,6,"02",8758
"0001098","11701",27,0,1,"08",40890
"0001099","11606",14,0,2,"02",24986
"0001100","11502",22,0,4,"02",119479
"0001101","11607",16,0,4,"02",41760
"0001102","11706",14,0,2,"03",21576
"0001103","11704",21,0,2,"02",133632
"0001104","11702",12,0,2,"02",39440
"0001105","11603",23,0,1,"09",2029
"0001106","11607",25,0,3,"02",91176
"0001107","11507",12,0,3,"02",62541
"0001108","11802",16,0,2,"03",42920
"0001109","11506",21,0,1,"02",9222
"0001110","11616",28,0,3,"02",91640
"0001111","11609",15,0,2,"02",129629
"0001112","11610",52,0,1,"02",40948
"0001113","11506",12,0,2,"02",66700
"0001114","11614",14,0,3,"09",32479
"0001115","11704",13,0,3,"02",62639
"0001116","11503",12,0,2,"01",24592
"0001117","11503",19,0,1,"05",20300
"0001118","11506",0,1,1,"  ",0
"0001119","11609",23,0,2,"02",133400
"0001120","11802",12,0,2,"01",54519
"0001121","11612",15,0,2,"02",125511
"0001122","11507",14,0,2,"02",19082
"0001123","11603",26,0,1,"09",54229
"0001124","11610",12,0,2,"02",23084
"0001125","11701",18,0,1,"03",89436
"0001126","11615",14,0,6,"02",23200
"0001127","11609",14,0,2,"02",82360
"0001128","11601",19,0,2,"08",0
"0001129","11605",57,0,2,"02",21460
"0001130","11503",14,0,4,"02",37120
"0001131","11615",15,0,5,"02",34800
"0001132","11802",13,0,2,"02",42340
"0001133","11505",4,0,2,"02",63799
"0001134","11608",7,0,3,"02",89952
"0001135","11601",22,0,1,"08",194010
"0001136","11801",13,0,2,"02",49474
"0001137","11501",23,0,1,"02",24360
"0001138","11801",19,0,1,"06",27839
"0001139","11604",21,0,2,"06",43737
"0001140","11608",11,0,1,"06",58637
"0001141","11614",8,0,4,"02",47560
"0001142","11505",13,0,1,"02",29579
"0001143","11705",38,0,3,"02",33524
"0001144","11505",13,0,4,"02",77140
"0001145","11610",86,0,5,"02",46110
"0001146","11601",27,0,2,"02",98020
"0001147","11505",3,0,3,"02",42862
"0001148","11706",11,0,4,"02",50384
"0001149","11606",14,0,2,"02",30531
"0001150","11608",13,0,1,"02",28999
"0001151","11702",12,0,1,"03",54519
"0001152","11616",15,0,3,"02",180757
"0001153","11704",12,0,4,"02",88914
"0001154","11704",81,0,2,"06",32479
"0001155","11502",21,0,3,"02",66120
"0001156","11609",23,0,1,"03",20816
"0001157","11604",49,0,1,"02",60029
"0001158","11701",26,0,3,"02",52200
"0001159","11704",46,0,3,"02",43500
"0001160","11601",16,0,2,"02",38280
"0001161","11502",12,0,1,"02",71978
"0001162","11606",12,0,3,"02",56839
"0001163","11507",42,0,2,"02",1392
"0001164","11615",16,0,1,"02",2204
"0001165","11701",12,0,5,"02",52780
"0001166","11605",13,0,1,"02",29579
"0001167","11706",23,0,2,"02",24766
"0001168","11505",4,0,3,"02",65075
"0001169","11614",24,0,2,"02",42485
"0001170","11502",0,1,1,"  ",0
"0001171","11608",13,0,2,"02",47560
"0001172","11705",16,0,2,"03",50924
"0001173","11701",46,0,5,"02",55969
"0001174","11615",14,0,1,"02",32015
"0001175","11506",5,0,3,"02",57303
"0001176","11605",18,0,1,"02",31203
"0001177","11610",15,0,5,"02",120465
"0001178","11601",24,0,1,"06",49300
"0001179","11507",9,0,1,"02",5220
"0001180","11613",15,0,1,"02",0
"0001181","11616",77,0,2,"02",41760
"0001182","11705",14,0,1,"02",35844
"0001183","11615",10,0,4,"02",59739
"0001184","11610",12,0,1,"06",228519
"0001185","11501",40,0,1,"02",0
"0001186","11505",22,0,4,"03",29173
"0001187","11606",11,0,3,"05",72500
"0001188","11607",26,0,2,"09",110257
"0001189","11603",23,0,2,"02",145591
"0001190","11605",23,0,2,"02",84680
"0001191","11501",5,0,1,"02",20068
"0001192","11614",4,0,6,"07",24012
"0001193","11503",18,0,1,"05",8131
"0001194","11613",15,0,4,"02",69803
"0001195","11801",20,0,3,"02",37781
"0001196","11506",45,0,2,"07",32479
"0001197","11607",15,0,2,"02",36540
"0001198","11615",9,0,1,"02",62784
"0001199","11701",20,0,2,"09",20300
"0001200","11506",68,0,3,"06",55099
"0001201","11802",50,0,2,"02",52327
"0001202","11705",15,0,5,"01",108401
"0001203","11608",21,0,3,"02",66120
"0001204","11702",24,0,1,"07",11600
"0001205","11502",27,0,3,"02",57999
"0001206","11604",72,0,1,"07",19720
"0001207","11802",13,0,2,"02",34046
"0001208","11605",88,0,1,"09",5510
"0001209","11601",26,0,5,"02",104980
"0001210","11616",29,0,2,"09",31319
"0001211","11701",20,0,4,"02",99760
"0001212","11705",15,0,5,"02",95932
"0001213","11614",4,0,5,"07",13223
"0001214","11608",13,0,3,"02",107328
"0001215","11602",22,0,2,"02",26190
"0001216","11613",21,0,4,"02",66120
"0001217","11606",16,0,3,"02",83520
"0001218","11603",24,0,3,"02",229679
"0001219","11506",0,1,1,"  ",0
"0001220","11616",36,0,1,"05",0
"0001221","11608",13,0,2,"02",78880
"0001222","11801",4,0,2,"10",22794
"0001223","11703",13,0,2,"09",18444
"0001224","11609",22,0,6,"02",55041
"0001225","11802",20,0,3,"02",21460
"0001226","11706",13,0,3,"01",127251
"0001227","11616",15,0,2,"01",34568
"0001228","11802",16,0,4,"02",17574
"0001229","11614",27,0,4,"01",12180
"0001230","11608",24,0,4,"02",234551
"0001231","11505",7,0,6,"02",26100
"0001232","11507",14,0,2,"02",66120
"0001233","11801",13,0,2,"02",44602
"0001234","11706",0,1,1,"  ",0
"0001235","11607",11,0,2,"02",250849
"0001236","11601",21,0,4,"02",96860
"0001237","11605",14,0,4,"02",18270
"0001238","11605",16,0,2,"02",40194
"0001239","11616",15,0,5,"02",87139
"0001240","11607",39,0,2,"02",59449
"0001241","11801",19,0,4,"02",55679
"0001242","11603",14,0,1,"09",23200
"0001243","11704",14,0,3,"02",84163
"0001244","11703",14,0,1,"07",13774
"0001245","11705",10,0,2,"03",49880
"0001246","11602",90,0,3,"02",32537
"0001247","11702",26,0,2,"02",1913
"0001248","11603",13,0,1,"09",17411
"0001249","11611",18,0,4,"07",9802
"0001250","11501",25,0,1,"02",16355
"0001251","11704",26,0,2,"02",37120
"0001252","11703",15,0,1,"08",13919
"0001253","11702",13,0,6,"02",40379
"0001254","11801",71,0,1,"01",9338
"0001255","11507",13,0,2,"02",72500
"0001256","11607",24,0,4,"02",344520
"0001257","11615",44,0,1,"07",29579
"0001258","11507",15,0,4,"02",65540
