Geo,D3bpo4,Year
530330208001,13.0,2050
530330208002,7.0,2050
530330208003,4.0,2050
530330209001,21.0,2050
530330209002,16.0,2050
530330209003,29.0,2050
530330210001,7.0,2050
530330210002,10.0,2050
530330210003,11.0,2050
530330210004,10.0,2050
530330210005,10.0,2050
530330211001,13.0,2050
530330211002,9.0,2050
530330211003,30.0,2050
530330213001,12.0,2050
530330213002,23.0,2050
530330213003,17.0,2050
530330214001,14.0,2050
530330214002,11.0,2050
530330214003,4.0,2050
530330215001,5.0,2050
530330215002,5.0,2050
530330215003,2.0,2050
530330215004,0.0,2050
530330216001,3.0,2050
530330216002,13.0,2050
530330216003,3.0,2050
530330216004,6.0,2050
530330217011,1.0,2050
530330217012,7.0,2050
530330217013,7.0,2050
530330217021,11.0,2050
530330217022,4.0,2050
530330217023,15.0,2050
530330218021,40.0,2050
530330218022,22.0,2050
530330218023,8.0,2050
530330218024,7.0,2050
530330218031,4.0,2050
530330218032,18.0,2050
530330218033,25.0,2050
530330218034,4.0,2050
530330218041,3.0,2050
530330218042,7.0,2050
530330218043,18.0,2050
530330218044,24.0,2050
530330219031,26.0,2050
530330219032,8.0,2050
530330219033,1.0,2050
530330219034,6.0,2050
530330219041,9.0,2050
530330219042,1.0,2050
530330219043,3.0,2050
530330219044,7.0,2050
530330219051,2.0,2050
530330219052,6.0,2050
530330219053,3.0,2050
530330219054,4.0,2050
530330219061,14.0,2050
530330219062,20.0,2050
530330219063,1.0,2050
530330220011,13.0,2050
530330220012,11.0,2050
530330220013,10.0,2050
530330220031,3.0,2050
530330220032,5.0,2050
530330220033,3.0,2050
530330220034,2.0,2050
530330220051,6.0,2050
530330220052,17.0,2050
530330220053,8.0,2050
530330220054,5.0,2050
530330220061,14.0,2050
530330220062,4.0,2050
530330220063,1.0,2050
530330221011,3.0,2050
530330221012,2.0,2050
530330221013,2.0,2050
530330221014,6.0,2050
530330221021,3.0,2050
530330221022,4.0,2050
530330221023,3.0,2050
530330221024,7.0,2050
530330222011,6.0,2050
530330222012,6.0,2050
530330222013,12.0,2050
530330222031,10.0,2050
530330222032,6.0,2050
530330222033,9.0,2050
530330222034,2.0,2050
530330222041,4.0,2050
530330222042,2.0,2050
530330222043,10.0,2050
530330222051,5.0,2050
530330222052,2.0,2050
530330222053,3.0,2050
530330223001,15.0,2050
530330223002,1.0,2050
530330224011,4.0,2050
530330224012,12.0,2050
530330224013,6.0,2050
530330224021,29.0,2050
530330224022,41.0,2050
530330224023,38.0,2050
530330225011,8.0,2050
530330225012,6.0,2050
530330225013,4.0,2050
530330225021,11.0,2050
530330225022,19.0,2050
530330225023,4.0,2050
530330226031,14.0,2050
530330226032,5.0,2050
530330226033,7.0,2050
530330226034,12.0,2050
530330226041,25.0,2050
530330226042,33.0,2050
530330226043,8.0,2050
530330226051,3.0,2050
530330226052,9.0,2050
530330226053,11.0,2050
530330226061,6.0,2050
530330226062,3.0,2050
530330226063,22.0,2050
530330226064,0.0,2050
530330227011,5.0,2050
530330227012,15.0,2050
530330227021,17.0,2050
530330227022,7.0,2050
530330227023,2.0,2050
530330227031,14.0,2050
530330227032,13.0,2050
530330228021,8.0,2050
530330228022,13.0,2050
530330228023,3.0,2050
530330228024,1.0,2050
530330228031,293.0,2050
530330228032,101.0,2050
530330228033,20.0,2050
530330228034,20.0,2050
530330228041,9.0,2050
530330228042,5.0,2050
530330228043,29.0,2050
530330228051,0.0,2050
530330228052,11.0,2050
530330228053,8.0,2050
530330229011,48.0,2050
530330229012,22.0,2050
530330229021,22.0,2050
530330229022,26.0,2050
530330229023,10.0,2050
530330229024,3.0,2050
530330230001,1.0,2050
530330230002,2.0,2050
530330230003,69.0,2050
530330230004,10.0,2050
530330231001,13.0,2050
530330231002,35.0,2050
530330231003,1.0,2050
530330232011,30.0,2050
530330232012,32.0,2050
530330232013,15.0,2050
530330232014,42.0,2050
530330232021,99.0,2050
530330232022,25.0,2050
530330232023,25.0,2050
530330233001,20.0,2050
530330233002,13.0,2050
530330233003,53.0,2050
530330233004,19.0,2050
530330234011,5.0,2050
530330234012,57.0,2050
530330234013,22.0,2050
530330234031,16.0,2050
530330234032,21.0,2050
530330234033,4.0,2050
530330234041,5.0,2050
530330234042,4.0,2050
530330235001,5.0,2050
530330235002,3.0,2050
530330235003,10.0,2050
530330236011,27.0,2050
530330236012,37.0,2050
530330236013,4.0,2050
530330236031,26.0,2050
530330236032,16.0,2050
530330236033,33.0,2050
530330236034,4.0,2050
530330236035,0.0,2050
530330236041,12.0,2050
530330236042,10.0,2050
530330236043,8.0,2050
530330236044,4.0,2050
530330237011,2.0,2050
530330237012,7.0,2050
530330237013,9.0,2050
530330237021,43.0,2050
530330237022,53.0,2050
530330238011,13.0,2050
530330238012,39.0,2050
530330238051,30.0,2050
530330238052,13.0,2050
530330238061,10.0,2050
530330238062,15.0,2050
530330238063,8.0,2050
530330238071,15.0,2050
530330238072,3.0,2050
530330238073,78.0,2050
530330238081,13.0,2050
530330238082,41.0,2050
530330238083,12.0,2050
530330239011,0.0,2050
530330239012,6.0,2050
530330239013,17.0,2050
530330239021,9.0,2050
530330239022,11.0,2050
530330240011,15.0,2050
530330240012,8.0,2050
530330240013,3.0,2050
530330240021,14.0,2050
530330240022,13.0,2050
530330240023,11.0,2050
530330241001,12.0,2050
530330241002,11.0,2050
530330241003,22.0,2050
530330242001,10.0,2050
530330242002,3.0,2050
530330243011,16.0,2050
530330243012,11.0,2050
530330243013,6.0,2050
530330243021,12.0,2050
530330243022,21.0,2050
530330243023,21.0,2050
530330244001,9.0,2050
530330244002,4.0,2050
530330245001,10.0,2050
530330245002,5.0,2050
530330245003,19.0,2050
530330246011,7.0,2050
530330246012,11.0,2050
530330246013,10.0,2050
530330246021,15.0,2050
530330246022,7.0,2050
530330247011,3.0,2050
530330247012,7.0,2050
530330247013,17.0,2050
530330247031,9.0,2050
530330247032,4.0,2050
530330247033,7.0,2050
530330247041,3.0,2050
530330247042,7.0,2050
530330247043,5.0,2050
530330248001,13.0,2050
530330248002,9.0,2050
530330248003,35.0,2050
530330249011,3.0,2050
530330249012,3.0,2050
530330249013,4.0,2050
530330249014,5.0,2050
530330249021,5.0,2050
530330249022,4.0,2050
530330249023,0.0,2050
530330249041,5.0,2050
530330249042,3.0,2050
530330249051,7.0,2050
530330249052,11.0,2050
530330250011,6.0,2050
530330250012,12.0,2050
530330250013,1.0,2050
530330250014,2.0,2050
530330250051,6.0,2050
530330250052,3.0,2050
530330250053,6.0,2050
530330250061,3.0,2050
530330250062,3.0,2050
530330250063,2.0,2050
530330250064,5.0,2050
530330250071,5.0,2050
530330250072,6.0,2050
530330250073,4.0,2050
530330250081,4.0,2050
530330250082,8.0,2050
530330251011,10.0,2050
530330251012,1.0,2050
530330251013,6.0,2050
530330251014,4.0,2050
530330251031,6.0,2050
530330251032,7.0,2050
530330251033,6.0,2050
530330251041,4.0,2050
530330251042,3.0,2050
530330251043,13.0,2050
530330252011,8.0,2050
530330252012,7.0,2050
530330252013,6.0,2050
530330252021,8.0,2050
530330252022,7.0,2050
530330252023,3.0,2050
530330253021,63.0,2050
530330253022,32.0,2050
530330253023,14.0,2050
530330253024,75.0,2050
530330253031,44.0,2050
530330253032,29.0,2050
530330253041,12.0,2050
530330253042,14.0,2050
530330254011,15.0,2050
530330254012,5.0,2050
530330254013,8.0,2050
530330254021,12.0,2050
530330254022,3.0,2050
530330254023,7.0,2050
530330255001,7.0,2050
530330255002,5.0,2050
530330255003,7.0,2050
530330256011,6.0,2050
530330256012,25.0,2050
530330256013,7.0,2050
530330256021,12.0,2050
530330256022,3.0,2050
530330256023,13.0,2050
530330256024,2.0,2050
530330257021,5.0,2050
530330257022,0.0,2050
530330257023,7.0,2050
530330257031,2.0,2050
530330257032,10.0,2050
530330257041,13.0,2050
530330257042,14.0,2050
530330258031,10.0,2050
530330258032,4.0,2050
530330258033,1.0,2050
530330258041,2.0,2050
530330258042,4.0,2050
530330258043,6.0,2050
530330258051,7.0,2050
530330258052,1.0,2050
530330258053,4.0,2050
530330258061,5.0,2050
530330258062,3.0,2050
530330258063,7.0,2050
530330260011,13.0,2050
530330260012,12.0,2050
530330260013,13.0,2050
530330260014,21.0,2050
530330260031,7.0,2050
530330260032,3.0,2050
530330260033,0.0,2050
530330260041,10.0,2050
530330260042,5.0,2050
530330260043,16.0,2050
530330261011,2.0,2050
530330261012,4.0,2050
530330261013,12.0,2050
530330261021,2.0,2050
530330261022,6.0,2050
530330261023,3.0,2050
530330262001,151.0,2050
530330262002,7.0,2050
530330262003,5.0,2050
530330262004,5.0,2050
530330263001,36.0,2050
530330263002,4.0,2050
530330264001,16.0,2050
530330264002,5.0,2050
530330264003,2.0,2050
530330264004,13.0,2050
530330265001,6.0,2050
530330265002,20.0,2050
530330265003,11.0,2050
530330266001,9.0,2050
530330266002,12.0,2050
530330267001,22.0,2050
530330267002,6.0,2050
530330267003,8.0,2050
530330267004,12.0,2050
530330268011,20.0,2050
530330268012,6.0,2050
530330268013,4.0,2050
530330268014,8.0,2050
530330268021,7.0,2050
530330268022,4.0,2050
530330268023,9.0,2050
530330268024,9.0,2050
530330270001,6.0,2050
530330270002,8.0,2050
530330270003,8.0,2050
530330271001,9.0,2050
530330271002,6.0,2050
530330271003,10.0,2050
530330272001,20.0,2050
530330272002,16.0,2050
530330273001,8.0,2050
530330273002,0.0,2050
530330273003,13.0,2050
530330273004,22.0,2050
530330274001,10.0,2050
530330274002,9.0,2050
530330274003,11.0,2050
530330274004,6.0,2050
530330275001,6.0,2050
530330275002,22.0,2050
530330275003,19.0,2050
530330276001,3.0,2050
530330276002,3.0,2050
530330276003,14.0,2050
530330277011,14.0,2050
530330277012,12.0,2050
530330277013,19.0,2050
530330277014,13.0,2050
530330277021,15.0,2050
530330277022,20.0,2050
530330277023,13.0,2050
530330278001,5.0,2050
530330278002,10.0,2050
530330279011,19.0,2050
530330279012,15.0,2050
530330279013,9.0,2050
530330279021,27.0,2050
530330279022,13.0,2050
530330279023,7.0,2050
530330280001,8.0,2050
530330280002,5.0,2050
530330280003,8.0,2050
530330281001,3.0,2050
530330281002,15.0,2050
530330282001,10.0,2050
530330282002,18.0,2050
530330282003,6.0,2050
530330283001,7.0,2050
530330283002,5.0,2050
530330283003,15.0,2050
530330284021,6.0,2050
530330284022,10.0,2050
530330284023,12.0,2050
530330284024,63.0,2050
530330284031,9.0,2050
530330284032,0.0,2050
530330284033,8.0,2050
530330284034,4.0,2050
530330285001,5.0,2050
530330285002,7.0,2050
530330285003,6.0,2050
530330286001,7.0,2050
530330286002,5.0,2050
530330286003,6.0,2050
530330286004,3.0,2050
530330286005,2.0,2050
530330287001,19.0,2050
530330287002,33.0,2050
530330287003,8.0,2050
530330288011,13.0,2050
530330288012,32.0,2050
530330288021,4.0,2050
530330288022,7.0,2050
530330288023,4.0,2050
530330288024,0.0,2050
530330289011,9.0,2050
530330289012,6.0,2050
530330289013,30.0,2050
530330289021,6.0,2050
530330289022,5.0,2050
530330289023,3.0,2050
530330289024,0.0,2050
530330289025,14.0,2050
530330290011,8.0,2050
530330290012,15.0,2050
530330290013,18.0,2050
530330290031,23.0,2050
530330290032,11.0,2050
530330290033,3.0,2050
530330290034,3.0,2050
530330290041,24.0,2050
530330290042,4.0,2050
530330291011,13.0,2050
530330291012,4.0,2050
530330291021,7.0,2050
530330291022,11.0,2050
530330291023,6.0,2050
530330292031,9.0,2050
530330292032,31.0,2050
530330292033,5.0,2050
530330292051,9.0,2050
530330292052,2.0,2050
530330292053,2.0,2050
530330292061,59.0,2050
530330292062,0.0,2050
530330292063,9.0,2050
530330292071,10.0,2050
530330292072,3.0,2050
530330292081,2.0,2050
530330292082,4.0,2050
530330293041,8.0,2050
530330293042,4.0,2050
530330293043,3.0,2050
530330293044,3.0,2050
530330293051,3.0,2050
530330293052,2.0,2050
530330293053,6.0,2050
530330293061,6.0,2050
530330293062,4.0,2050
530330293063,3.0,2050
530330293071,6.0,2050
530330293072,7.0,2050
530330293073,4.0,2050
530330293081,2.0,2050
530330293082,4.0,2050
530330293083,3.0,2050
530330293091,2.0,2050
530330293092,3.0,2050
530330293093,5.0,2050
530330294031,3.0,2050
530330294032,7.0,2050
530330294033,2.0,2050
530330294034,4.0,2050
530330294051,4.0,2050
530330294052,3.0,2050
530330294053,7.0,2050
530330294054,3.0,2050
530330294061,2.0,2050
530330294062,11.0,2050
530330294063,3.0,2050
530330294071,2.0,2050
530330294072,3.0,2050
530330294073,3.0,2050
530330294081,6.0,2050
530330294082,2.0,2050
530330294083,0.0,2050
530330295041,8.0,2050
530330295042,3.0,2050
530330295043,1.0,2050
530330295051,8.0,2050
530330295052,3.0,2050
530330295053,0.0,2050
530330295061,3.0,2050
530330295062,0.0,2050
530330295063,1.0,2050
530330295071,7.0,2050
530330295072,7.0,2050
530330295081,3.0,2050
530330295082,11.0,2050
530330295083,3.0,2050
530330296021,9.0,2050
530330296022,6.0,2050
530330296023,6.0,2050
530330296024,3.0,2050
530330296031,0.0,2050
530330296032,9.0,2050
530330296033,1.0,2050
530330296041,4.0,2050
530330296042,9.0,2050
530330296043,5.0,2050
530330297011,2.0,2050
530330297012,35.0,2050
530330297013,6.0,2050
530330297021,12.0,2050
530330297022,11.0,2050
530330298031,5.0,2050
530330298032,8.0,2050
530330298033,1.0,2050
530330298041,13.0,2050
530330298042,8.0,2050
530330298043,6.0,2050
530330298051,3.0,2050
530330298052,1.0,2050
530330298053,2.0,2050
530330298054,1.0,2050
530330298061,3.0,2050
530330298062,5.0,2050
530330298063,5.0,2050
530330299011,3.0,2050
530330299012,5.0,2050
530330299013,4.0,2050
530330299021,1.0,2050
530330299022,6.0,2050
530330299023,11.0,2050
530330300031,7.0,2050
530330300032,8.0,2050
530330300033,29.0,2050
530330300034,3.0,2050
530330300051,6.0,2050
530330300052,4.0,2050
530330300053,6.0,2050
530330300061,4.0,2050
530330300062,65.0,2050
530330300063,17.0,2050
530330300071,17.0,2050
530330300072,4.0,2050
530330300081,6.0,2050
530330300082,3.0,2050
530330300083,5.0,2050
530330301011,9.0,2050
530330301012,6.0,2050
530330301013,6.0,2050
530330301021,6.0,2050
530330301022,4.0,2050
530330301023,4.0,2050
530330302011,11.0,2050
530330302012,2.0,2050
530330302013,8.0,2050
530330302014,8.0,2050
530330302031,29.0,2050
530330302032,8.0,2050
530330302033,3.0,2050
530330302041,5.0,2050
530330302042,9.0,2050
530330302043,11.0,2050
530330303041,8.0,2050
530330303042,7.0,2050
530330303043,48.0,2050
530330303051,12.0,2050
530330303052,8.0,2050
530330303053,2.0,2050
530330303061,8.0,2050
530330303062,7.0,2050
530330303063,6.0,2050
530330303064,3.0,2050
530330303081,0.0,2050
530330303082,4.0,2050
530330303083,6.0,2050
530330303084,7.0,2050
530330303091,14.0,2050
530330303092,3.0,2050
530330303093,12.0,2050
530330303094,3.0,2050
530330303101,7.0,2050
530330303102,5.0,2050
530330303103,43.0,2050
530330303104,7.0,2050
530330303111,3.0,2050
530330303112,6.0,2050
530330303113,4.0,2050
530330303114,5.0,2050
530330303121,1.0,2050
530330303122,10.0,2050
530330303123,4.0,2050
530330303124,4.0,2050
530330303131,54.0,2050
530330303132,6.0,2050
530330303133,74.0,2050
530330303141,42.0,2050
530330303142,8.0,2050
530330303143,10.0,2050
530330304031,6.0,2050
530330304032,32.0,2050
530330304033,3.0,2050
530330304041,11.0,2050
530330304042,9.0,2050
530330304043,22.0,2050
530330304051,17.0,2050
530330304052,7.0,2050
530330304053,10.0,2050
530330304061,8.0,2050
530330304062,12.0,2050
530330304071,38.0,2050
530330304072,20.0,2050
530330305011,38.0,2050
530330305012,15.0,2050
530330305031,4.0,2050
530330305032,11.0,2050
530330305033,8.0,2050
530330305041,6.0,2050
530330305042,3.0,2050
530330305043,5.0,2050
530330305044,1.0,2050
530330306001,18.0,2050
530330306002,11.0,2050
530330306003,41.0,2050
530330306004,21.0,2050
530330307001,21.0,2050
530330307002,9.0,2050
530330307003,2.0,2050
530330308011,73.0,2050
530330308012,0.0,2050
530330308013,2.0,2050
530330308014,7.0,2050
530330308021,4.0,2050
530330308022,8.0,2050
530330309011,16.0,2050
530330309012,24.0,2050
530330309013,7.0,2050
530330309021,3.0,2050
530330309022,0.0,2050
530330309023,6.0,2050
530330309024,11.0,2050
530330310001,4.0,2050
530330310002,0.0,2050
530330310003,6.0,2050
530330311011,3.0,2050
530330311012,3.0,2050
530330311013,1.0,2050
530330311021,2.0,2050
530330311022,3.0,2050
530330311023,0.0,2050
530330312021,4.0,2050
530330312022,2.0,2050
530330312023,10.0,2050
530330312024,15.0,2050
530330312025,8.0,2050
530330312041,3.0,2050
530330312042,4.0,2050
530330312043,8.0,2050
530330312044,5.0,2050
530330312045,6.0,2050
530330312061,1.0,2050
530330312062,3.0,2050
530330312063,3.0,2050
530330312071,5.0,2050
530330312072,1.0,2050
530330312073,2.0,2050
530330312081,5.0,2050
530330312082,7.0,2050
530330312083,7.0,2050
530330313011,13.0,2050
530330313012,11.0,2050
530330313021,3.0,2050
530330313022,7.0,2050
530330313023,2.0,2050
530330313024,3.0,2050
530330314001,80.0,2050
530330314002,13.0,2050
530330314003,9.0,2050
530330314004,39.0,2050
530330315011,22.0,2050
530330315012,6.0,2050
530330315013,12.0,2050
530330315021,50.0,2050
530330315022,10.0,2050
530330315023,5.0,2050
530330316011,2.0,2050
530330316012,2.0,2050
530330316013,8.0,2050
530330316014,4.0,2050
530330316031,10.0,2050
530330316032,5.0,2050
530330316033,7.0,2050
530330316034,8.0,2050
530330316041,4.0,2050
530330316042,3.0,2050
530330316043,0.0,2050
530330316044,4.0,2050
530330316051,2.0,2050
530330316052,7.0,2050
530330316053,2.0,2050
530330317041,8.0,2050
530330317042,5.0,2050
530330317043,3.0,2050
530330317044,4.0,2050
530330317051,6.0,2050
530330317052,7.0,2050
530330317053,8.0,2050
530330317071,5.0,2050
530330317072,1.0,2050
530330317073,2.0,2050
530330317081,4.0,2050
530330317082,9.0,2050
530330317083,2.0,2050
530330317091,2.0,2050
530330317092,3.0,2050
530330317093,1.0,2050
530330317101,30.0,2050
530330317102,6.0,2050
530330318001,8.0,2050
530330318002,27.0,2050
530330318003,13.0,2050
530330319041,10.0,2050
530330319042,11.0,2050
530330319061,8.0,2050
530330319062,10.0,2050
530330319081,2.0,2050
530330319082,1.0,2050
530330319083,2.0,2050
530330319091,5.0,2050
530330319092,1.0,2050
530330319101,1.0,2050
530330319102,1.0,2050
530330319103,2.0,2050
530330319111,1.0,2050
530330319112,14.0,2050
530330319113,2.0,2050
530330319121,6.0,2050
530330319122,8.0,2050
530330319123,10.0,2050
530330319131,4.0,2050
530330319132,4.0,2050
530330319133,9.0,2050
530330320021,6.0,2050
530330320022,7.0,2050
530330320031,7.0,2050
530330320032,4.0,2050
530330320033,7.0,2050
530330320034,8.0,2050
530330320051,16.0,2050
530330320052,3.0,2050
530330320053,6.0,2050
530330320054,10.0,2050
530330320055,8.0,2050
530330320061,6.0,2050
530330320062,8.0,2050
530330320063,6.0,2050
530330320071,9.0,2050
530330320072,4.0,2050
530330320073,4.0,2050
530330320081,1.0,2050
530330320082,14.0,2050
530330320083,8.0,2050
530330320101,5.0,2050
530330320102,11.0,2050
530330320103,4.0,2050
530330320104,10.0,2050
530330320111,4.0,2050
530330320112,5.0,2050
530330320113,5.0,2050
530330321021,1.0,2050
530330321022,5.0,2050
530330321023,24.0,2050
530330321024,6.0,2050
530330321031,64.0,2050
530330321032,29.0,2050
530330321033,8.0,2050
530330321034,1.0,2050
530330321041,8.0,2050
530330321042,16.0,2050
530330321043,2.0,2050
530330322071,12.0,2050
530330322072,3.0,2050
530330322073,12.0,2050
530330322111,9.0,2050
530330322112,11.0,2050
530330322113,12.0,2050
530330322131,8.0,2050
530330322132,6.0,2050
530330322133,6.0,2050
530330322151,4.0,2050
530330322152,6.0,2050
530330322153,5.0,2050
530330322161,4.0,2050
530330322162,7.0,2050
530330322163,5.0,2050
530330322171,10.0,2050
530330322172,9.0,2050
530330322173,9.0,2050
530330322181,2.0,2050
530330322182,6.0,2050
530330322183,5.0,2050
530330322191,2.0,2050
530330322192,115.0,2050
530330322193,1.0,2050
530330322201,71.0,2050
530330322202,53.0,2050
530330322203,16.0,2050
530330322204,19.0,2050
530330322211,13.0,2050
530330322212,11.0,2050
530330322213,11.0,2050
530330322214,5.0,2050
530330322215,10.0,2050
530330322221,4.0,2050
530330322222,2.0,2050
530330322223,8.0,2050
530330322231,10.0,2050
530330322232,16.0,2050
530330322233,12.0,2050
530330322241,5.0,2050
530330322242,7.0,2050
530330322251,4.0,2050
530330322252,7.0,2050
530330322253,4.0,2050
530330323071,5.0,2050
530330323072,3.0,2050
530330323073,3.0,2050
530330323074,9.0,2050
530330323111,5.0,2050
530330323112,17.0,2050
530330323113,11.0,2050
530330323114,8.0,2050
530330323131,8.0,2050
530330323132,20.0,2050
530330323133,191.0,2050
530330323134,7.0,2050
530330323151,3.0,2050
530330323152,6.0,2050
530330323153,10.0,2050
530330323154,5.0,2050
530330323161,8.0,2050
530330323162,2.0,2050
530330323163,6.0,2050
530330323164,5.0,2050
530330323171,3.0,2050
530330323172,3.0,2050
530330323173,2.0,2050
530330323174,1.0,2050
530330323175,5.0,2050
530330323181,4.0,2050
530330323182,0.0,2050
530330323183,5.0,2050
530330323184,5.0,2050
530330323191,18.0,2050
530330323192,20.0,2050
530330323193,42.0,2050
530330323201,3.0,2050
530330323202,4.0,2050
530330323203,13.0,2050
530330323211,6.0,2050
530330323212,53.0,2050
530330323213,10.0,2050
530330323214,8.0,2050
530330323221,2.0,2050
530330323222,2.0,2050
530330323223,3.0,2050
530330323231,5.0,2050
530330323232,2.0,2050
530330323233,7.0,2050
530330323234,4.0,2050
530330323241,4.0,2050
530330323242,6.0,2050
530330323243,4.0,2050
530330323244,4.0,2050
530330323251,2.0,2050
530330323252,4.0,2050
530330323253,3.0,2050
530330323254,6.0,2050
530330323261,9.0,2050
530330323262,12.0,2050
530330323263,7.0,2050
530330323271,24.0,2050
530330323272,12.0,2050
530330323273,11.0,2050
530330323281,8.0,2050
530330323282,23.0,2050
530330323301,18.0,2050
530330323302,19.0,2050
530330323303,92.0,2050
530330323311,78.0,2050
530330323312,104.0,2050
530330323313,38.0,2050
530330323321,6.0,2050
530330323322,72.0,2050
530330323323,43.0,2050
530330323331,36.0,2050
530330323332,86.0,2050
530330324011,14.0,2050
530330324012,6.0,2050
530330324013,42.0,2050
530330324014,5.0,2050
530330324021,7.0,2050
530330324022,14.0,2050
530330324023,5.0,2050
530330324024,11.0,2050
530330325001,8.0,2050
530330325002,15.0,2050
530330325003,43.0,2050
530330325004,11.0,2050
530330326011,22.0,2050
530330326012,9.0,2050
530330326031,4.0,2050
530330326032,8.0,2050
530330326033,14.0,2050
530330326041,14.0,2050
530330326042,15.0,2050
530330326043,5.0,2050
530330326051,28.0,2050
530330326052,10.0,2050
530330326053,4.0,2050
530330327031,37.0,2050
530330327032,17.0,2050
530330327041,9.0,2050
530330327042,14.0,2050
530330327043,45.0,2050
530330327044,24.0,2050
530330327051,7.0,2050
530330327052,1.0,2050
530330327053,15.0,2050
530330327061,2.0,2050
530330327062,1.0,2050
530330327063,21.0,2050
530330328001,9.0,2050
530330328002,6.0,2050
530330328003,19.0,2050
530339901000,0.0,2050
530350801011,4.0,2050
530350801012,2.0,2050
530350801021,11.0,2050
530350801022,3.0,2050
530350801023,2.0,2050
530350802001,17.0,2050
530350802002,9.0,2050
530350803001,8.0,2050
530350803002,6.0,2050
530350803003,2.0,2050
530350804001,39.0,2050
530350804002,8.0,2050
530350804003,4.0,2050
530350805001,6.0,2050
530350805002,29.0,2050
530350805003,9.0,2050
530350806001,11.0,2050
530350806002,7.0,2050
530350806003,22.0,2050
530350806004,13.0,2050
530350807001,2.0,2050
530350807002,5.0,2050
530350807003,1.0,2050
530350808001,1.0,2050
530350808002,5.0,2050
530350809001,5.0,2050
530350809002,7.0,2050
530350809003,5.0,2050
530350809004,2.0,2050
530350810001,12.0,2050
530350810002,20.0,2050
530350810003,8.0,2050
530350811001,31.0,2050
530350811002,32.0,2050
530350812001,25.0,2050
530350812002,31.0,2050
530350814001,10.0,2050
530350901011,7.0,2050
530350901012,5.0,2050
530350901013,6.0,2050
530350901014,11.0,2050
530350901021,8.0,2050
530350901022,14.0,2050
530350901023,19.0,2050
530350901024,3.0,2050
530350902011,10.0,2050
530350902012,1.0,2050
530350902013,2.0,2050
530350902014,6.0,2050
530350902021,2.0,2050
530350902022,6.0,2050
530350902023,2.0,2050
530350902024,1.0,2050
530350903001,8.0,2050
530350903002,7.0,2050
530350903003,7.0,2050
530350903004,32.0,2050
530350903005,11.0,2050
530350904001,4.0,2050
530350904002,9.0,2050
530350904003,9.0,2050
530350905011,8.0,2050
530350905012,6.0,2050
530350905013,15.0,2050
530350905014,5.0,2050
530350905021,15.0,2050
530350905022,9.0,2050
530350905023,10.0,2050
530350907001,5.0,2050
530350907002,2.0,2050
530350907003,6.0,2050
530350907004,3.0,2050
530350908001,8.0,2050
530350908002,9.0,2050
530350908003,12.0,2050
530350909011,10.0,2050
530350909012,5.0,2050
530350909013,3.0,2050
530350909021,9.0,2050
530350909022,5.0,2050
530350909023,5.0,2050
530350910011,1.0,2050
530350910012,3.0,2050
530350910013,5.0,2050
530350910021,4.0,2050
530350910022,5.0,2050
530350910023,9.0,2050
530350911001,24.0,2050
530350911002,3.0,2050
530350911003,11.0,2050
530350912011,38.0,2050
530350912012,4.0,2050
530350912013,2.0,2050
530350912041,9.0,2050
530350912042,6.0,2050
530350912043,24.0,2050
530350912051,7.0,2050
530350912052,11.0,2050
530350912053,9.0,2050
530350912061,3.0,2050
530350912062,8.0,2050
530350912063,3.0,2050
530350913011,1.0,2050
530350913012,4.0,2050
530350913013,3.0,2050
530350913021,1.0,2050
530350913022,3.0,2050
530350913023,4.0,2050
530350913024,2.0,2050
530350913025,4.0,2050
530350914001,2.0,2050
530350914002,6.0,2050
530350915001,4.0,2050
530350915002,6.0,2050
530350915003,6.0,2050
530350916001,10.0,2050
530350916002,9.0,2050
530350916003,4.0,2050
530350916004,4.0,2050
530350917011,7.0,2050
530350917012,6.0,2050
530350917013,4.0,2050
530350917021,3.0,2050
530350917022,2.0,2050
530350917023,6.0,2050
530350918001,12.0,2050
530350918002,4.0,2050
530350919001,5.0,2050
530350919002,18.0,2050
530350919003,8.0,2050
530350920001,8.0,2050
530350920002,3.0,2050
530350920003,2.0,2050
530350920004,7.0,2050
530350921011,2.0,2050
530350921012,2.0,2050
530350921013,6.0,2050
530350921021,9.0,2050
530350921022,4.0,2050
530350921023,6.0,2050
530350922001,22.0,2050
530350922002,12.0,2050
530350922003,3.0,2050
530350922004,0.0,2050
530350923001,3.0,2050
530350923002,6.0,2050
530350923003,7.0,2050
530350923004,4.0,2050
530350924001,4.0,2050
530350924002,6.0,2050
530350924003,5.0,2050
530350924004,6.0,2050
530350925001,5.0,2050
530350925002,7.0,2050
530350925003,11.0,2050
530350925004,9.0,2050
530350926001,12.0,2050
530350926002,13.0,2050
530350926003,9.0,2050
530350926004,8.0,2050
530350927011,4.0,2050
530350927012,7.0,2050
530350927013,6.0,2050
530350927041,2.0,2050
530350927042,5.0,2050
530350927043,0.0,2050
530350928011,10.0,2050
530350928012,6.0,2050
530350928013,9.0,2050
530350928021,9.0,2050
530350928022,7.0,2050
530350928023,7.0,2050
530350928031,6.0,2050
530350928032,10.0,2050
530350929011,5.0,2050
530350929012,2.0,2050
530350929013,6.0,2050
530350929014,3.0,2050
530350929021,2.0,2050
530350929022,8.0,2050
530350929023,9.0,2050
530350929024,7.0,2050
530359400001,3.0,2050
530359400002,1.0,2050
530359400003,13.0,2050
530359401001,6.0,2050
