Geo,RetEmp,SvcEmp,TotEmp,Year
530330114021,822,102,1278.0,2050
530330114022,38,47,284.0,2050
530330114023,13,34,201.0,2050
530330115001,1,4,100.0,2050
530330115002,10,5,67.0,2050
530330115003,3,10,58.0,2050
530330116011,0,0,0.0,2050
530330116012,9,39,314.0,2050
530330116021,0,0,0.0,2050
530330116022,0,0,0.0,2050
530330116023,4,26,229.0,2050
530330117001,5,16,93.0,2050
530330117002,35,28,1210.0,2050
530330117003,4,9,201.0,2050
530330117004,16,43,496.0,2050
530330118011,11,10,33.0,2050
530330118012,27,8,110.0,2050
530330118013,76,34,601.0,2050
530330118021,9,15,247.0,2050
530330118022,12,46,255.0,2050
530330118023,104,56,495.0,2050
530330119011,5,3,42.0,2050
530330119012,0,0,65.0,2050
530330119013,0,0,1768.0,2050
530330119021,0,0,0.0,2050
530330119022,1,0,5.0,2050
530330119023,0,0,0.0,2050
530330120001,7,5,37.0,2050
530330120002,2,6,146.0,2050
530330120003,2,5,43.0,2050
530330121001,0,0,0.0,2050
530330121002,6,11,63.0,2050
530330201001,2,4,106.0,2050
530330201002,3,3,54.0,2050
530330201003,0,1,17.0,2050
530330202001,0,1,39.0,2050
530330202002,85,208,1178.0,2050
530330202003,7,36,245.0,2050
530330202004,1,0,128.0,2050
530330203011,581,265,1600.0,2050
530330203012,422,148,831.0,2050
530330203021,406,145,1446.0,2050
530330203022,35,18,210.0,2050
530330203023,46,45,385.0,2050
530330204011,131,61,649.0,2050
530330204012,21,49,622.0,2050
530330204013,106,73,468.0,2050
530330204021,1,2,27.0,2050
530330204022,1,1,57.0,2050
530330204023,2,2,183.0,2050
530330204024,22,32,230.0,2050
530330205001,2,18,194.0,2050
530330205002,47,21,187.0,2050
530330205003,8,2,136.0,2050
530330205004,5,10,111.0,2050
530330205005,118,97,517.0,2050
530330206001,30,38,361.0,2050
530330206002,9,5,48.0,2050
530330206003,0,0,215.0,2050
530330206004,20,14,89.0,2050
530330207001,432,415,2029.0,2050
530330207002,547,151,1442.0,2050
530330207003,623,115,1401.0,2050
530330208001,42,43,431.0,2050
530330208002,1,5,64.0,2050
530330208003,17,9,133.0,2050
530330209001,432,174,1856.0,2050
530330209002,241,69,1647.0,2050
530330209003,0,109,1295.0,2050
530330210001,0,2,61.0,2050
530330210002,0,7,361.0,2050
530330210003,330,274,1297.0,2050
530330210004,73,83,373.0,2050
530330210005,4,1,255.0,2050
530330211001,1,12,95.0,2050
530330211002,1,8,46.0,2050
530330211003,16,70,1527.0,2050
530330213001,60,151,692.0,2050
530330213002,13,58,282.0,2050
530330213003,11,25,219.0,2050
530330214001,188,81,684.0,2050
530330214002,3,3,160.0,2050
530330214003,0,0,3.0,2050
530330215001,0,0,14.0,2050
530330215002,21,39,149.0,2050
530330215003,0,1,6.0,2050
530330215004,0,3,17.0,2050
530330216001,0,8,296.0,2050
530330216002,268,138,1973.0,2050
530330216003,3,7,61.0,2050
530330216004,0,0,0.0,2050
530330217011,1,0,155.0,2050
530330217012,0,0,0.0,2050
530330217013,2,1,237.0,2050
530330217021,155,68,1866.0,2050
530330217022,43,32,329.0,2050
530330217023,300,84,1890.0,2050
530330218021,294,82,6002.0,2050
530330218022,578,487,6035.0,2050
530330218023,13,4,105.0,2050
530330218024,4,17,373.0,2050
530330218031,3,9,247.0,2050
530330218032,299,64,1457.0,2050
530330218033,256,360,4013.0,2050
530330218034,117,27,367.0,2050
530330218041,0,5,195.0,2050
530330218042,123,176,3400.0,2050
530330218043,0,41,88.0,2050
530330218044,51,48,1528.0,2050
530330219031,1642,733,9161.0,2050
530330219032,820,479,11705.0,2050
530330219033,0,2,182.0,2050
530330219034,2,3,54.0,2050
530330219041,412,135,2498.0,2050
530330219042,1,22,242.0,2050
530330219043,10,127,398.0,2050
530330219044,0,0,0.0,2050
530330219051,18,35,655.0,2050
530330219052,9,7,90.0,2050
530330219053,0,2,74.0,2050
530330219054,2,9,480.0,2050
530330219061,162,254,3753.0,2050
530330219062,162,289,1185.0,2050
530330219063,0,0,0.0,2050
530330220011,8,39,318.0,2050
530330220012,0,17,429.0,2050
530330220013,0,0,32.0,2050
530330220031,0,6,61.0,2050
530330220032,0,0,172.0,2050
530330220033,109,61,1208.0,2050
530330220034,1,1,38.0,2050
530330220051,1,0,108.0,2050
530330220052,900,321,6872.0,2050
530330220053,273,186,1248.0,2050
530330220054,4,8,461.0,2050
530330220061,134,77,718.0,2050
530330220062,4,11,66.0,2050
530330220063,41,139,569.0,2050
530330221011,4,3,133.0,2050
530330221012,0,66,200.0,2050
530330221013,0,0,18.0,2050
530330221014,15,53,221.0,2050
530330221021,3,1,324.0,2050
530330221022,1,0,13.0,2050
530330221023,1,0,29.0,2050
530330221024,2,3,315.0,2050
530330222011,0,1,17.0,2050
530330222012,0,2,35.0,2050
530330222013,137,117,1281.0,2050
530330222031,0,3,31.0,2050
530330222032,3,10,156.0,2050
530330222033,29,16,374.0,2050
530330222034,3,8,80.0,2050
530330222041,0,8,23.0,2050
530330222042,11,6,41.0,2050
530330222043,32,76,452.0,2050
530330222051,71,126,661.0,2050
530330222052,0,11,259.0,2050
530330222053,9,10,137.0,2050
530330223001,0,22,623.0,2050
530330223002,4,13,150.0,2050
530330224011,15,88,422.0,2050
530330224012,20,32,363.0,2050
530330224013,134,99,940.0,2050
530330224021,244,190,3649.0,2050
530330224022,64,46,372.0,2050
530330224023,66,103,1785.0,2050
530330225011,113,124,1265.0,2050
530330225012,0,0,0.0,2050
530330225013,148,221,1523.0,2050
530330225021,86,109,2180.0,2050
530330225022,374,429,5856.0,2050
530330225023,122,199,3560.0,2050
530330226031,42,38,1316.0,2050
530330226032,0,0,0.0,2050
530330226033,23,106,388.0,2050
530330226034,16,21,419.0,2050
530330226041,404,105,1388.0,2050
530330226042,845,224,3562.0,2050
530330226043,23,69,325.0,2050
530330226051,9,9,463.0,2050
530330226052,128,87,1431.0,2050
530330226053,116,260,5984.0,2050
530330226061,6,12,223.0,2050
530330226062,0,0,0.0,2050
530330226063,14,128,735.0,2050
530330226064,0,0,0.0,2050
530330227011,7,36,345.0,2050
530330227012,156,715,8778.0,2050
530330227021,194,90,1033.0,2050
530330227022,2,10,359.0,2050
530330227023,6,12,247.0,2050
530330227031,46,93,2248.0,2050
530330227032,7,7,100.0,2050
530330228021,0,0,0.0,2050
530330228022,58,107,5203.0,2050
530330228023,0,0,0.0,2050
530330228024,0,0,0.0,2050
530330228031,553,233,40593.0,2050
530330228032,318,194,18855.0,2050
530330228033,160,112,13089.0,2050
530330228034,8,26,258.0,2050
530330228041,1,27,192.0,2050
530330228042,0,0,0.0,2050
530330228043,2,76,1169.0,2050
530330228051,0,190,262.0,2050
530330228052,9,0,1145.0,2050
530330228053,1,464,632.0,2050
530330229011,25,31,382.0,2050
530330229012,25,5,149.0,2050
530330229021,11,23,133.0,2050
530330229022,5,25,214.0,2050
530330229023,3,25,257.0,2050
530330229024,2,10,122.0,2050
530330230001,0,0,0.0,2050
530330230002,0,0,0.0,2050
530330230003,284,217,3123.0,2050
530330230004,0,36,149.0,2050
530330231001,0,0,11.0,2050
530330231002,0,0,28.0,2050
530330231003,0,0,0.0,2050
530330232011,58,37,482.0,2050
530330232012,0,9,81.0,2050
530330232013,1,1,121.0,2050
530330232014,10,18,672.0,2050
530330232021,427,374,1756.0,2050
530330232022,44,44,661.0,2050
530330232023,93,87,500.0,2050
530330233001,3,21,339.0,2050
530330233002,5,64,147.0,2050
530330233003,88,42,567.0,2050
530330233004,0,0,0.0,2050
530330234011,6,7,335.0,2050
530330234012,1111,709,13593.0,2050
530330234013,247,20,3214.0,2050
530330234031,10,48,407.0,2050
530330234032,3,82,5935.0,2050
530330234033,1,17,99.0,2050
530330234041,0,0,0.0,2050
530330234042,0,0,1.0,2050
530330235001,2,13,91.0,2050
530330235002,2,2,158.0,2050
530330235003,2,22,113.0,2050
530330236011,84,179,2260.0,2050
530330236012,2114,545,9140.0,2050
530330236013,0,130,135.0,2050
530330236031,36,5,275.0,2050
530330236032,13,8,75.0,2050
530330236033,21,69,1394.0,2050
530330236034,0,6,1045.0,2050
530330236035,0,0,238.0,2050
530330236041,6,13,343.0,2050
530330236042,57,29,387.0,2050
530330236043,0,60,166.0,2050
530330236044,1,0,40.0,2050
530330237011,351,220,3470.0,2050
530330237012,124,112,2328.0,2050
530330237013,267,85,843.0,2050
530330237021,3352,1703,25315.0,2050
530330237022,6602,1631,20959.0,2050
530330238011,625,325,2718.0,2050
530330238012,527,1152,5723.0,2050
530330238051,214,453,3325.0,2050
530330238052,414,897,7371.0,2050
530330238061,5,164,1431.0,2050
530330238062,112,253,3207.0,2050
530330238063,26,158,1615.0,2050
530330238071,3076,1289,18863.0,2050
530330238072,1508,216,3693.0,2050
530330238073,831,685,19918.0,2050
530330238081,290,210,5598.0,2050
530330238082,613,410,10021.0,2050
530330238083,221,362,6958.0,2050
530330239011,9,22,81.0,2050
530330239012,6,23,85.0,2050
530330239013,1,7,81.0,2050
530330239021,0,6,74.0,2050
530330239022,22,7,104.0,2050
530330240011,205,55,2421.0,2050
530330240012,0,5,37.0,2050
530330240013,55,65,772.0,2050
530330240021,0,21,79.0,2050
530330240022,8,88,312.0,2050
530330240023,1,16,89.0,2050
530330241001,5,11,70.0,2050
530330241002,7,40,146.0,2050
530330241003,5,36,542.0,2050
530330242001,8,50,132.0,2050
530330242002,21,24,197.0,2050
530330243011,106,81,890.0,2050
530330243012,349,349,3522.0,2050
530330243013,14,11,103.0,2050
530330243021,5,17,162.0,2050
530330243022,0,35,212.0,2050
530330243023,0,15,68.0,2050
530330244001,9,244,1326.0,2050
530330244002,2,6,59.0,2050
530330245001,0,10,137.0,2050
530330245002,0,23,53.0,2050
530330245003,0,67,673.0,2050
530330246011,0,3,39.0,2050
530330246012,2,9,178.0,2050
530330246013,0,0,2.0,2050
530330246021,113,188,997.0,2050
530330246022,0,14,294.0,2050
530330247011,14,27,100.0,2050
530330247012,37,72,402.0,2050
530330247013,19,32,527.0,2050
530330247031,18,124,326.0,2050
530330247032,0,0,0.0,2050
530330247033,0,0,393.0,2050
530330247041,4,2,31.0,2050
530330247042,0,0,0.0,2050
530330247043,63,138,629.0,2050
530330248001,112,43,1844.0,2050
530330248002,148,114,2690.0,2050
530330248003,1677,580,12833.0,2050
530330249011,0,6,200.0,2050
530330249012,1,3,108.0,2050
530330249013,0,9,155.0,2050
530330249014,2,12,53.0,2050
530330249021,0,0,86.0,2050
530330249022,0,0,0.0,2050
530330249023,0,0,0.0,2050
530330249041,0,0,0.0,2050
530330249042,0,0,0.0,2050
530330249051,0,0,0.0,2050
530330249052,7,14,207.0,2050
530330250011,14,4,132.0,2050
530330250012,68,16,404.0,2050
530330250013,67,34,530.0,2050
530330250014,1,9,117.0,2050
530330250051,0,54,133.0,2050
530330250052,190,322,1546.0,2050
530330250053,2,23,194.0,2050
530330250061,0,4,74.0,2050
530330250062,0,0,0.0,2050
530330250063,1,19,125.0,2050
530330250064,5,9,538.0,2050
530330250071,11,9,96.0,2050
530330250072,0,0,3.0,2050
530330250073,0,0,0.0,2050
530330250081,0,0,0.0,2050
530330250082,26,47,347.0,2050
530330251011,61,17,537.0,2050
530330251012,16,29,229.0,2050
530330251013,0,0,0.0,2050
530330251014,14,46,227.0,2050
530330251031,109,6,451.0,2050
530330251032,6,0,105.0,2050
530330251033,2,0,334.0,2050
530330251041,7,12,239.0,2050
530330251042,0,0,0.0,2050
530330251043,0,0,321.0,2050
530330252011,1,0,144.0,2050
530330252012,0,0,0.0,2050
530330252013,0,0,0.0,2050
530330252021,3,3,113.0,2050
530330252022,26,18,125.0,2050
530330252023,1,3,1118.0,2050
530330253021,1113,837,10749.0,2050
530330253022,819,455,4753.0,2050
530330253023,802,566,5998.0,2050
530330253024,368,424,14154.0,2050
530330253031,641,288,4910.0,2050
530330253032,868,480,6644.0,2050
530330253041,1,52,476.0,2050
530330253042,2,15,182.0,2050
530330254011,52,30,846.0,2050
530330254012,103,93,876.0,2050
530330254013,22,31,231.0,2050
530330254021,16,43,217.0,2050
530330254022,0,4,109.0,2050
530330254023,2,3,382.0,2050
530330255001,55,104,1067.0,2050
530330255002,36,23,408.0,2050
530330255003,1,7,68.0,2050
530330256011,43,52,343.0,2050
530330256012,39,100,903.0,2050
530330256013,0,10,54.0,2050
530330256021,5,4,102.0,2050
530330256022,2,4,53.0,2050
530330256023,0,8,102.0,2050
530330256024,0,0,143.0,2050
530330257021,0,0,0.0,2050
530330257022,0,0,0.0,2050
530330257023,0,0,104.0,2050
530330257031,4,5,237.0,2050
530330257032,3,11,231.0,2050
530330257041,36,24,502.0,2050
530330257042,0,0,0.0,2050
530330258031,0,0,0.0,2050
530330258032,3,18,102.0,2050
530330258033,1,5,37.0,2050
530330258041,0,3,149.0,2050
530330258042,0,0,0.0,2050
530330258043,0,1,327.0,2050
530330258051,0,7,339.0,2050
530330258052,3,1,107.0,2050
530330258053,8,6,82.0,2050
530330258061,27,41,4064.0,2050
530330258062,106,112,1142.0,2050
530330258063,20,58,397.0,2050
530330260011,0,0,0.0,2050
530330260012,0,0,0.0,2050
530330260013,5,60,326.0,2050
530330260014,36,258,881.0,2050
530330260031,9,12,152.0,2050
530330260032,3,21,86.0,2050
530330260033,1,23,86.0,2050
530330260041,40,57,529.0,2050
530330260042,19,56,166.0,2050
530330260043,7,5,52.0,2050
530330261011,20,19,11304.0,2050
530330261012,2,0,13.0,2050
530330261013,0,5,97.0,2050
530330261021,26,7,87.0,2050
530330261022,1,2,136.0,2050
530330261023,27,186,432.0,2050
530330262001,18748,6262,84019.0,2050
530330262002,4,58,460.0,2050
530330262003,0,144,255.0,2050
530330262004,4,83,431.0,2050
530330263001,771,577,5215.0,2050
530330263002,183,5,271.0,2050
530330264001,128,202,1743.0,2050
530330264002,10,59,203.0,2050
530330264003,55,37,1077.0,2050
530330264004,77,88,1526.0,2050
530330265001,8,1,647.0,2050
530330265002,207,94,948.0,2050
530330265003,12,12,128.0,2050
530330266001,154,165,977.0,2050
530330266002,131,258,936.0,2050
530330267001,11,11,70.0,2050
530330267002,48,21,150.0,2050
530330267003,34,16,183.0,2050
530330267004,0,2,119.0,2050
530330268011,1,2,36.0,2050
530330268012,49,69,569.0,2050
530330268013,176,84,691.0,2050
530330268014,13,14,151.0,2050
530330268021,15,4,679.0,2050
530330268022,37,26,196.0,2050
530330268023,52,24,228.0,2050
530330268024,1,1,119.0,2050
530330270001,0,0,50.0,2050
530330270002,0,0,0.0,2050
530330270003,3,2,456.0,2050
530330271001,22,31,523.0,2050
530330271002,7,0,97.0,2050
530330271003,19,2,123.0,2050
530330272001,155,62,2766.0,2050
530330272002,242,113,4664.0,2050
530330273001,8,13,106.0,2050
530330273002,59,50,257.0,2050
530330273003,24,38,443.0,2050
530330273004,1,12,181.0,2050
530330274001,8,7,53.0,2050
530330274002,13,52,397.0,2050
530330274003,320,29,576.0,2050
530330274004,14,11,115.0,2050
530330275001,33,27,783.0,2050
530330275002,105,80,680.0,2050
530330275003,71,57,712.0,2050
530330276001,0,0,5.0,2050
530330276002,14,3,267.0,2050
530330276003,36,26,301.0,2050
530330277011,16,16,221.0,2050
530330277012,209,140,1574.0,2050
530330277013,168,139,1845.0,2050
530330277014,64,70,830.0,2050
530330277021,3,5,17.0,2050
530330277022,8,16,57.0,2050
530330277023,0,6,26.0,2050
530330278001,0,0,0.0,2050
530330278002,0,0,0.0,2050
530330279011,15,15,371.0,2050
530330279012,2,2,125.0,2050
530330279013,40,48,569.0,2050
530330279021,1359,292,3858.0,2050
530330279022,1115,289,3487.0,2050
530330279023,106,109,1581.0,2050
530330280001,204,165,1545.0,2050
530330280002,61,13,611.0,2050
530330280003,231,25,363.0,2050
530330281001,80,94,709.0,2050
530330281002,158,254,1985.0,2050
530330282001,49,69,9137.0,2050
530330282002,50,59,619.0,2050
530330282003,30,24,328.0,2050
530330283001,4,24,314.0,2050
530330283002,4,3,29.0,2050
530330283003,1310,700,14283.0,2050
530330284021,105,290,1303.0,2050
530330284022,21,206,1135.0,2050
530330284023,1,11,231.0,2050
530330284024,665,1521,22614.0,2050
530330284031,217,2965,9760.0,2050
530330284032,51,446,1996.0,2050
530330284033,2,11,1062.0,2050
530330284034,0,60,134.0,2050
530330285001,31,40,169.0,2050
530330285002,89,201,1617.0,2050
530330285003,16,6,82.0,2050
530330286001,2,2,30.0,2050
530330286002,92,30,315.0,2050
530330286003,8,1,44.0,2050
530330286004,79,44,438.0,2050
530330286005,7,9,189.0,2050
530330287001,10,24,236.0,2050
530330287002,1,2,73.0,2050
530330287003,0,8,138.0,2050
530330288011,217,281,4454.0,2050
530330288012,327,1630,11955.0,2050
530330288021,64,780,12683.0,2050
530330288022,51,208,2585.0,2050
530330288023,41,229,1169.0,2050
530330288024,31,133,828.0,2050
530330289011,15,31,669.0,2050
530330289012,5,2,62.0,2050
530330289013,76,98,927.0,2050
530330289021,109,94,451.0,2050
530330289022,3,47,51.0,2050
530330289023,65,51,368.0,2050
530330289024,235,224,884.0,2050
530330289025,594,448,2610.0,2050
530330290011,1,7,218.0,2050
530330290012,0,0,0.0,2050
530330290013,25,25,457.0,2050
530330290031,67,43,1286.0,2050
530330290032,4,6,156.0,2050
530330290033,78,88,405.0,2050
530330290034,0,0,33.0,2050
530330290041,1225,1003,5884.0,2050
530330290042,388,72,943.0,2050
530330291011,22,15,182.0,2050
530330291012,0,0,9.0,2050
530330291021,0,5,95.0,2050
530330291022,0,0,39.0,2050
530330291023,2,1,75.0,2050
530330292031,148,178,1443.0,2050
530330292032,796,585,6656.0,2050
530330292033,400,374,3865.0,2050
530330292051,0,7,409.0,2050
530330292052,13,30,411.0,2050
530330292053,0,0,0.0,2050
530330292061,3246,1787,61624.0,2050
530330292062,139,41,1208.0,2050
530330292063,64,55,990.0,2050
530330292071,138,2,179.0,2050
530330292072,5,18,109.0,2050
530330292081,12,7,289.0,2050
530330292082,58,114,885.0,2050
530330293041,0,0,0.0,2050
530330293042,0,0,73.0,2050
530330293043,1,9,173.0,2050
530330293044,0,0,0.0,2050
530330293051,0,3,130.0,2050
530330293052,0,7,31.0,2050
530330293053,3,2,43.0,2050
530330293061,1,2,111.0,2050
530330293062,0,0,0.0,2050
530330293063,24,32,317.0,2050
530330293071,0,0,1.0,2050
530330293072,1,20,496.0,2050
530330293073,2,1,107.0,2050
530330293081,15,33,335.0,2050
530330293082,0,1,125.0,2050
530330293083,1,0,6.0,2050
530330293091,176,41,539.0,2050
530330293092,229,107,711.0,2050
530330293093,35,19,351.0,2050
530330294031,0,0,183.0,2050
530330294032,0,0,0.0,2050
530330294033,2,4,60.0,2050
530330294034,0,0,0.0,2050
530330294051,0,0,0.0,2050
530330294052,0,0,80.0,2050
530330294053,0,0,0.0,2050
530330294054,0,0,86.0,2050
530330294061,18,1,30.0,2050
530330294062,2,4,154.0,2050
530330294063,0,0,0.0,2050
530330294071,3,3,82.0,2050
530330294072,22,40,391.0,2050
530330294073,24,20,270.0,2050
530330294081,0,0,94.0,2050
530330294082,0,0,0.0,2050
530330294083,0,0,0.0,2050
530330295041,138,112,1148.0,2050
530330295042,53,7,283.0,2050
530330295043,3,17,130.0,2050
530330295051,38,40,298.0,2050
530330295052,21,33,974.0,2050
530330295053,0,1,8.0,2050
530330295061,394,67,995.0,2050
530330295062,0,0,35.0,2050
530330295063,143,52,495.0,2050
530330295071,6,27,677.0,2050
530330295072,22,59,396.0,2050
530330295081,6,10,114.0,2050
530330295082,0,0,0.0,2050
530330295083,0,4,4757.0,2050
530330296021,0,0,5.0,2050
530330296022,0,0,0.0,2050
530330296023,0,0,1.0,2050
530330296024,0,0,424.0,2050
530330296031,4,22,414.0,2050
530330296032,3,8,62.0,2050
530330296033,0,0,0.0,2050
530330296041,214,67,658.0,2050
530330296042,1,11,312.0,2050
530330296043,3,4,30.0,2050
530330297011,18,95,838.0,2050
530330297012,695,428,6947.0,2050
530330297013,2,7,85.0,2050
530330297021,0,6,302.0,2050
530330297022,14,85,1962.0,2050
530330298031,20,14,121.0,2050
530330298032,14,47,623.0,2050
530330298033,0,1,2.0,2050
530330298041,15,4,81.0,2050
530330298042,0,0,0.0,2050
530330298043,3,3,279.0,2050
530330298051,6,0,65.0,2050
530330298052,0,0,0.0,2050
530330298053,3,6,137.0,2050
530330298054,7,8,217.0,2050
530330298061,1,1,133.0,2050
530330298062,2,2,263.0,2050
530330298063,2,1,32.0,2050
530330299011,1,6,223.0,2050
530330299012,17,20,442.0,2050
530330299013,0,10,86.0,2050
530330299021,0,14,228.0,2050
530330299022,0,10,63.0,2050
530330299023,8,85,2311.0,2050
530330300031,260,130,927.0,2050
530330300032,6,20,71.0,2050
530330300033,747,441,2763.0,2050
530330300034,3,0,40.0,2050
530330300051,23,1,50.0,2050
530330300052,1,3,224.0,2050
530330300053,8,2,36.0,2050
530330300061,63,82,249.0,2050
530330300062,2815,845,9022.0,2050
530330300063,836,639,6315.0,2050
530330300071,0,0,1.0,2050
530330300072,0,0,3.0,2050
530330300081,0,0,0.0,2050
530330300082,0,0,352.0,2050
530330300083,0,0,0.0,2050
530330301011,2,25,162.0,2050
530330301012,4,3,28.0,2050
530330301013,0,2,25.0,2050
530330301021,0,3,207.0,2050
530330301022,0,0,0.0,2050
530330301023,0,6,45.0,2050
530330302011,12,12,210.0,2050
530330302012,1,1,99.0,2050
530330302013,0,0,0.0,2050
530330302014,3,7,172.0,2050
530330302031,243,52,705.0,2050
530330302032,0,9,312.0,2050
530330302033,0,6,25.0,2050
530330302041,3,8,49.0,2050
530330302042,23,13,498.0,2050
530330302043,34,28,179.0,2050
530330303041,3,7,124.0,2050
530330303042,102,11,640.0,2050
530330303043,1318,233,3175.0,2050
530330303051,1,9,24.0,2050
530330303052,0,5,357.0,2050
530330303053,7,0,80.0,2050
530330303061,9,11,151.0,2050
530330303062,0,0,102.0,2050
530330303063,0,6,14.0,2050
530330303064,0,0,0.0,2050
530330303081,0,0,0.0,2050
530330303082,0,0,116.0,2050
530330303083,0,0,0.0,2050
530330303084,0,2,954.0,2050
530330303091,8,19,192.0,2050
530330303092,17,4,590.0,2050
530330303093,148,14,552.0,2050
530330303094,0,0,0.0,2050
530330303101,0,2,23.0,2050
530330303102,5,8,189.0,2050
530330303103,268,26,511.0,2050
530330303104,0,4,252.0,2050
530330303111,0,0,0.0,2050
530330303112,8,32,159.0,2050
530330303113,2,1,179.0,2050
530330303114,0,0,0.0,2050
530330303121,14,6,73.0,2050
530330303122,46,9,123.0,2050
530330303123,0,0,0.0,2050
530330303124,0,0,0.0,2050
530330303131,2118,625,5598.0,2050
530330303132,46,28,379.0,2050
530330303133,829,328,7637.0,2050
530330303141,422,165,3968.0,2050
530330303142,2,3,34.0,2050
530330303143,2,13,592.0,2050
530330304031,0,0,0.0,2050
530330304032,3,43,181.0,2050
530330304033,0,31,135.0,2050
530330304041,0,2,283.0,2050
530330304042,0,0,0.0,2050
530330304043,0,0,26.0,2050
530330304051,33,20,400.0,2050
530330304052,1,3,201.0,2050
530330304053,0,0,0.0,2050
530330304061,0,0,0.0,2050
530330304062,3,5,137.0,2050
530330304071,97,126,1343.0,2050
530330304072,5,68,1053.0,2050
530330305011,3579,2280,25201.0,2050
530330305012,1562,338,7523.0,2050
530330305031,165,89,1307.0,2050
530330305032,424,288,6402.0,2050
530330305033,162,94,991.0,2050
530330305041,123,110,766.0,2050
530330305042,14,22,139.0,2050
530330305043,176,83,1048.0,2050
530330305044,0,7,224.0,2050
530330306001,14,34,301.0,2050
530330306002,3,5,376.0,2050
530330306003,1504,715,7059.0,2050
530330306004,284,121,2649.0,2050
530330307001,5,53,489.0,2050
530330307002,146,86,1470.0,2050
530330307003,2,4,151.0,2050
530330308011,3106,600,14380.0,2050
530330308012,1,7,252.0,2050
530330308013,17,48,398.0,2050
530330308014,21,30,488.0,2050
530330308021,0,0,0.0,2050
530330308022,32,35,440.0,2050
530330309011,0,13,551.0,2050
530330309012,42,58,1151.0,2050
530330309013,6,24,1463.0,2050
530330309021,2,5,89.0,2050
530330309022,0,3,51.0,2050
530330309023,6,7,291.0,2050
530330309024,11,7,306.0,2050
530330310001,0,0,0.0,2050
530330310002,4,71,513.0,2050
530330310003,4,12,166.0,2050
530330311011,6,0,1183.0,2050
530330311012,1,0,4.0,2050
530330311013,0,0,129.0,2050
530330311021,0,0,6.0,2050
530330311022,0,0,258.0,2050
530330311023,1,0,18.0,2050
530330312021,0,0,535.0,2050
530330312022,4,1,60.0,2050
530330312023,0,5,61.0,2050
530330312024,4,9,1559.0,2050
530330312025,0,0,1888.0,2050
530330312041,14,27,209.0,2050
530330312042,0,14,184.0,2050
530330312043,0,4,74.0,2050
530330312044,0,1,133.0,2050
530330312045,4,3,57.0,2050
530330312061,4,8,1723.0,2050
530330312062,0,1,21.0,2050
530330312063,5,14,93.0,2050
530330312071,8,10,144.0,2050
530330312072,4,4,330.0,2050
530330312073,25,30,526.0,2050
530330312081,0,0,1.0,2050
530330312082,0,0,1.0,2050
530330312083,28,44,478.0,2050
530330313011,16,4,122.0,2050
530330313012,9,7,162.0,2050
530330313021,6,9,34.0,2050
530330313022,2,2,829.0,2050
530330313023,121,2,155.0,2050
530330313024,15,9,70.0,2050
530330314001,300,155,2239.0,2050
530330314002,152,76,1995.0,2050
530330314003,4,20,378.0,2050
530330314004,15,12,282.0,2050
530330315011,2,3,35.0,2050
530330315012,0,2,29.0,2050
530330315013,7,1,63.0,2050
530330315021,46,18,186.0,2050
530330315022,9,10,186.0,2050
530330315023,96,15,367.0,2050
530330316011,0,0,89.0,2050
530330316012,0,0,65.0,2050
530330316013,1,0,2.0,2050
530330316014,0,0,1.0,2050
530330316031,61,42,425.0,2050
530330316032,28,49,526.0,2050
530330316033,13,18,240.0,2050
530330316034,76,47,476.0,2050
530330316041,0,0,0.0,2050
530330316042,15,54,570.0,2050
530330316043,0,0,0.0,2050
530330316044,0,0,0.0,2050
530330316051,1,18,45.0,2050
530330316052,85,107,721.0,2050
530330316053,52,52,533.0,2050
530330317041,87,71,329.0,2050
530330317042,2,11,209.0,2050
530330317043,25,4,104.0,2050
530330317044,34,7,189.0,2050
530330317051,8,9,85.0,2050
530330317052,4,12,547.0,2050
530330317053,0,0,0.0,2050
530330317071,0,0,13.0,2050
530330317072,0,8,35.0,2050
530330317073,0,0,0.0,2050
530330317081,1,1,91.0,2050
530330317082,0,2,36.0,2050
530330317083,2,8,69.0,2050
530330317091,0,0,351.0,2050
530330317092,5,0,143.0,2050
530330317093,15,11,141.0,2050
530330317101,1531,283,3746.0,2050
530330317102,2,5,148.0,2050
530330318001,26,13,82.0,2050
530330318002,2,3,170.0,2050
530330318003,0,23,525.0,2050
530330319041,0,6,315.0,2050
530330319042,0,4,500.0,2050
530330319061,8,33,487.0,2050
530330319062,2,3,166.0,2050
530330319081,0,1,26.0,2050
530330319082,3,17,377.0,2050
530330319083,135,68,522.0,2050
530330319091,23,32,244.0,2050
530330319092,0,4,54.0,2050
530330319101,0,0,63.0,2050
530330319102,0,1,20.0,2050
530330319103,0,0,0.0,2050
530330319111,0,0,0.0,2050
530330319112,0,0,0.0,2050
530330319113,0,0,53.0,2050
530330319121,25,30,257.0,2050
530330319122,0,40,166.0,2050
530330319123,0,0,0.0,2050
530330319131,0,0,0.0,2050
530330319132,0,1,569.0,2050
530330319133,0,8,29.0,2050
530330320021,52,42,489.0,2050
530330320022,0,0,2.0,2050
530330320031,112,41,551.0,2050
530330320032,1,5,245.0,2050
530330320033,0,0,1.0,2050
530330320034,22,7,209.0,2050
530330320051,22,19,213.0,2050
530330320052,0,0,0.0,2050
530330320053,0,0,156.0,2050
530330320054,0,0,0.0,2050
530330320055,267,93,1145.0,2050
530330320061,0,2,22.0,2050
